timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Filename;Latency;Encoding;SampleCount;ErrorCount;Hostname;IdleTime;Connect
1,67363E+12;85;HTTP Request2_medium;200;OK;Thread Group 2-1;text;true;;1048874;134;3;3;http://192.168.56.4/medium/test_2.pdf;;12;ISO-8859-1;1;0;GiuseppeW11;0;1
1,67363E+12;13;HTTP Request2_medium;200;OK;Thread Group 2-1;text;true;;1048873;134;3;3;http://192.168.56.4/medium/test_2.pdf;;1;ISO-8859-1;1;0;GiuseppeW11;0;0
1,67363E+12;26;HTTP Request2_medium;200;OK;Thread Group 2-3;text;true;;1048874;134;3;3;http://192.168.56.4/medium/test_2.pdf;;6;ISO-8859-1;1;0;GiuseppeW11;0;3
1,67363E+12;68;HTTP Request3_medium;200;OK;Thread Group 2-2;text;true;;1048874;134;3;3;http://192.168.56.4/medium/test_3.pdf;;26;ISO-8859-1;1;0;GiuseppeW11;0;3
1,67363E+12;44;HTTP Request2_medium;200;OK;Thread Group 2-4;text;true;;1048874;134;5;5;http://192.168.56.4/medium/test_2.pdf;;6;ISO-8859-1;1;0;GiuseppeW11;0;2
1,67363E+12;116;HTTP Request1_medium;200;OK;Thread Group 2-2;text;true;;1048873;134;6;6;http://192.168.56.4/medium/test_1.pdf;;12;ISO-8859-1;1;0;GiuseppeW11;0;0
1,67363E+12;81;HTTP Request4_medium;200;OK;Thread Group 2-1;text;true;;1048873;134;7;7;http://192.168.56.4/medium/test_4.pdf;;18;ISO-8859-1;1;0;GiuseppeW11;0;0
1,67363E+12;97;HTTP Request3_medium;200;OK;Thread Group 2-3;text;true;;1048873;134;7;7;http://192.168.56.4/medium/test_3.pdf;;4;ISO-8859-1;1;0;GiuseppeW11;0;0
1,67363E+12;70;HTTP Request2_medium;200;OK;Thread Group 2-4;text;true;;1048873;134;9;9;http://192.168.56.4/medium/test_2.pdf;;15;ISO-8859-1;1;0;GiuseppeW11;0;0
1,67363E+12;44;HTTP Request1_medium;200;OK;Thread Group 2-2;text;true;;1048873;134;9;9;http://192.168.56.4/medium/test_1.pdf;;8;ISO-8859-1;1;0;GiuseppeW11;0;0
1,67363E+12;123;HTTP Request3_medium;200;OK;Thread Group 2-6;text;true;;1048874;134;9;9;http://192.168.56.4/medium/test_3.pdf;;33;ISO-8859-1;1;0;GiuseppeW11;0;7
1,67363E+12;91;HTTP Request1_medium;200;OK;Thread Group 2-7;text;true;;1048874;134;9;9;http://192.168.56.4/medium/test_1.pdf;;6;ISO-8859-1;1;0;GiuseppeW11;0;3
