timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1673619007557,27,HTTP Request4_small,200,OK,Thread Group 1-1,text,true,,102714,133,1,1,http://192.168.56.4/small/test_4.txt,,25,ISO-8859-1,1,0,GiuseppeW11,0,1
1673619007596,5,HTTP Request1_small,200,OK,Thread Group 1-2,text,true,,102714,133,2,2,http://192.168.56.4/small/test_1.txt,,4,ISO-8859-1,1,0,GiuseppeW11,0,1
1673619007616,2,HTTP Request1_small,200,OK,Thread Group 1-1,text,true,,102713,133,2,2,http://192.168.56.4/small/test_1.txt,,1,ISO-8859-1,1,0,GiuseppeW11,0,0
1673619007636,7,HTTP Request3_small,200,OK,Thread Group 1-3,text,true,,102714,133,3,3,http://192.168.56.4/small/test_3.txt,,4,ISO-8859-1,1,0,GiuseppeW11,0,1
1673619007676,11,HTTP Request2_small,200,OK,Thread Group 1-4,text,true,,102714,133,4,4,http://192.168.56.4/small/test_2.txt,,6,ISO-8859-1,1,0,GiuseppeW11,0,2
1673619007716,10,HTTP Request3_small,200,OK,Thread Group 1-5,text,true,,102714,133,5,5,http://192.168.56.4/small/test_3.txt,,3,ISO-8859-1,1,0,GiuseppeW11,0,2
1673619007717,10,HTTP Request1_small,200,OK,Thread Group 1-2,text,true,,102713,133,5,5,http://192.168.56.4/small/test_1.txt,,8,ISO-8859-1,1,0,GiuseppeW11,0,0
1673619007737,2,HTTP Request2_small,200,OK,Thread Group 1-1,text,true,,102713,133,5,5,http://192.168.56.4/small/test_2.txt,,2,ISO-8859-1,1,0,GiuseppeW11,0,0
1673619007756,5,HTTP Request2_small,200,OK,Thread Group 1-6,text,true,,102714,133,6,6,http://192.168.56.4/small/test_2.txt,,3,ISO-8859-1,1,0,GiuseppeW11,0,1
1673619007796,5,HTTP Request3_small,200,OK,Thread Group 1-7,text,true,,102714,133,7,7,http://192.168.56.4/small/test_3.txt,,3,ISO-8859-1,1,0,GiuseppeW11,0,2
1673619007817,4,HTTP Request3_small,200,OK,Thread Group 1-3,text,true,,102713,133,7,7,http://192.168.56.4/small/test_3.txt,,3,ISO-8859-1,1,0,GiuseppeW11,0,0
1673619007836,6,HTTP Request3_small,200,OK,Thread Group 1-8,text,true,,102714,133,8,8,http://192.168.56.4/small/test_3.txt,,3,ISO-8859-1,1,0,GiuseppeW11,0,2
